"TWEET_ID","ENT","I","E","IOB_TAG","TYPE"
"1001065444462268416","Canzona","50","57","B","Work"
"1001065444462268416","a","58","59","I","Work"
"1001065444462268416","10","60","62","I","Work"
"1001067050041737216","Giovanni","12","20","B","Contributor"
"1001067050041737216","Gabrieli","21","29","I","Contributor"
"1001067050041737216","Musica","31","37","B","Contributor"
"1001067050041737216","Fiata","38","43","I","Contributor"
"1001067050041737216","Cologne","44","51","I","Contributor"
"1001067050041737216","Toccata","54","61","B","Work"
"1001067050041737216","primi","62","67","I","Work"
"1001067050041737216","toni","68","72","I","Work"
"1001067864068186113","Giovanni","12","20","B","Contributor"
"1001067864068186113","Gabrieli","21","29","I","Contributor"
"1001067864068186113","La","31","33","B","Contributor"
"1001067864068186113","Capella","34","41","I","Contributor"
"1001067864068186113","Ducale","42","48","I","Contributor"
"1001067864068186113","Magnificat","51","61","B","Work"
"1001067864068186113","for","62","65","I","Work"
"1001067864068186113","33","66","68","I","Work"
"1001067864068186113","voices","69","75","I","Work"
"1001069195927408640","Giovanni","12","20","B","Contributor"
"1001069195927408640","Gabrieli","21","29","I","Contributor"
"1001069195927408640","La","31","33","B","Contributor"
"1001069195927408640","Capella","34","41","I","Contributor"
"1001069195927408640","Ducale","42","48","I","Contributor"
"1001069195927408640","Benedictus","51","61","B","Work"
"1001069195927408640","es","62","64","I","Work"
"1001069195927408640","Dominus","65","72","I","Work"
"1001072090555052032","Joseph","12","18","B","Contributor"
"1001072090555052032","Haydn","19","24","I","Contributor"
"1001072090555052032","Danish","26","32","B","Contributor"
"1001072090555052032","String","33","39","I","Contributor"
"1001072090555052032","Quartet","40","47","I","Contributor"
"1001072090555052032","String","50","56","B","Work"
"1001072090555052032","Quartet","57","64","I","Work"
"1001072090555052032","No.","65","68","I","Work"
"1001072090555052032","1","69","70","I","Work"
"1001072090555052032","in","71","73","I","Work"
"1001072090555052032","B","74","75","I","Work"
"1001072090555052032","fl","76","78","I","Work"
"1001076764788051968","Felix","12","17","B","Contributor"
"1001076764788051968","Mendelssohn","18","29","I","Contributor"
"1001076764788051968","String","32","38","B","Work"
"1001076764788051968","Quartet","39","46","I","Work"
"1001076764788051968","in","47","49","I","Work"
"1001076764788051968","A","50","51","I","Work"
"1001076764788051968","m","52","53","I","Work"
"1001085542698749952","Carl","12","16","B","Contributor"
"1001085542698749952","Nielsen","17","24","I","Contributor"
"1001085542698749952","Danish","26","32","B","Contributor"
"1001085542698749952","String","33","39","I","Contributor"
"1001085542698749952","Quartet","40","47","I","Contributor"
"1001085542698749952","Chorale,","50","58","B","Work"
"1001085542698749952","""Tunge","59","65","I","Work"
"1001085542698749952","Morke","66","71","I","Work"
"1001085542698749952","Nattes","72","78","I","Work"
"1001086557191843841","Joseph","12","18","B","Contributor"
"1001086557191843841","Haydn","19","24","I","Contributor"
"1001086557191843841","BBC","26","29","B","Contributor"
"1001086557191843841","National","30","38","I","Contributor"
"1001086557191843841","Orchestra","39","48","I","Contributor"
"1001086557191843841","of","49","51","I","Contributor"
"1001086557191843841","Wales","52","57","I","Contributor"
"1001086557191843841","Symphony","60","68","B","Work"
"1001086557191843841","No","69","71","I","Work"
"1001086557191843841","8","72","73","I","Work"
"1001086557191843841","in","74","76","I","Work"
"1001086557191843841","G","77","78","I","Work"
"1001086557191843841","ma","79","81","I","Work"
"1001091975536398336","Wolfgang","12","20","B","Contributor"
"1001091975536398336","Amadeus","21","28","I","Contributor"
"1001091975536398336","Mozart","29","35","I","Contributor"
"1001091975536398336","Rachel","37","43","B","Contributor"
"1001091975536398336","Podger","44","50","I","Contributor"
"1001091975536398336","Violin","53","59","B","Work"
"1001091975536398336","Concerto","60","68","I","Work"
"1001091975536398336","No","69","71","I","Work"
"1001091975536398336","1","72","73","I","Work"
"1001097468581380096","Wolfgang","12","20","B","Contributor"
"1001097468581380096","Amadeus","21","28","I","Contributor"
"1001097468581380096","Mozart","29","35","I","Contributor"
"1001097468581380096","Adagio","38","44","B","Work"
"1001097468581380096","in","45","47","I","Work"
"1001097468581380096","E","48","49","I","Work"
"1001097468581380096","major,","50","56","I","Work"
"1001097468581380096","K","57","58","I","Work"
"1001097468581380096","261","59","62","I","Work"
"1001099363588898818","Joseph","12","18","B","Contributor"
"1001099363588898818","Haydn","19","24","I","Contributor"
"1001099363588898818","Jose","26","30","B","Contributor"
"1001099363588898818","Louis","31","36","I","Contributor"
"1001099363588898818","Vegara","37","43","I","Contributor"
"1001099363588898818","Sinfonia","46","54","B","Work"
"1001099363588898818","Concertante","55","66","I","Work"
"1001104586386571265","Wolfgang","12","20","B","Contributor"
"1001104586386571265","Amadeus","21","28","I","Contributor"
"1001104586386571265","Mozart","29","35","I","Contributor"
"1001104586386571265","Rachel","37","43","B","Contributor"
"1001104586386571265","Podger","44","50","I","Contributor"
"1001104586386571265","Rondo","53","58","B","Work"
"1001107289061953536","Sergei","12","18","B","Contributor"
"1001107289061953536","Prokofiev","19","28","I","Contributor"
"1001107289061953536","Sistema","30","37","B","Contributor"
"1001107289061953536","Scotland","38","46","I","Contributor"
"1001107289061953536","March","49","54","B","Work"
"1001107289061953536","in","55","57","I","Work"
"1001107289061953536","B","58","59","I","Work"
"1001107289061953536","flat","60","64","I","Work"
"1001107289061953536","for","65","68","I","Work"
"1001107289061953536","m","69","70","I","Work"
"1001108003905527809","Dmitri","12","18","B","Contributor"
"1001108003905527809","Shostakovich","19","31","I","Contributor"
"1001108003905527809","Sistema","33","40","B","Contributor"
"1001108003905527809","Scotland","41","49","I","Contributor"
"1001108003905527809","Waltz","52","57","B","Work"
"1001108003905527809","No","58","60","I","Work"
"1001108003905527809","2,","61","63","I","Work"
"1001108003905527809","from","64","68","I","Work"
"1001108003905527809","Jazz","69","73","I","Work"
"1001109753261625344","Lucy","12","16","B","Contributor"
"1001109753261625344","Pankhurst","17","26","I","Contributor"
"1001109753261625344","Eliza","28","33","B","Contributor"
"1001109753261625344","Carthy","34","40","I","Contributor"
"1001109753261625344","The","43","46","B","Work"
"1001109753261625344","Pankhurst","47","56","I","Work"
"1001109753261625344","Anthem","57","63","I","Work"
"1001109934354894848","Eliza","12","17","B","Contributor"
"1001109934354894848","Carthy","18","24","I","Contributor"
"1001109934354894848","&amp;","25","30","I","Contributor"
"1001109934354894848","The","31","34","I","Contributor"
"1001109934354894848","Wayward","35","42","I","Contributor"
"1001109934354894848","Band","43","47","I","Contributor"
"1001109934354894848","Devil","50","55","B","Work"
"1001109934354894848","in","56","58","I","Work"
"1001109934354894848","the","59","62","I","Work"
"1001109934354894848","Woman","63","68","I","Work"
"1001112251624026114","Ittai","12","17","B","Contributor"
"1001112251624026114","Shapira","18","25","I","Contributor"
"1001112251624026114","Alice","42","47","B","Contributor"
"1001112251624026114","Neary","48","53","I","Contributor"
"1001112251624026114","Sephardic","56","65","B","Work"
"1001112251624026114","Journeys","66","74","I","Work"
"1001119000997384193","John","12","16","B","Contributor"
"1001119000997384193","Joubert","17","24","I","Contributor"
"1001119000997384193","BBC","26","29","B","Contributor"
"1001119000997384193","National","30","38","I","Contributor"
"1001119000997384193","Orchestra","39","48","I","Contributor"
"1001119000997384193","of","49","51","I","Contributor"
"1001119000997384193","Wales","52","57","I","Contributor"
"1001119000997384193","Symphony","60","68","B","Work"
"1001119000997384193","No","69","71","I","Work"
"1001119000997384193","3,","72","74","I","Work"
"1001119000997384193","Op","75","77","I","Work"
"1001119000997384193","178","78","81","I","Work"
"1001127650285506561","Guto","12","16","B","Contributor"
"1001127650285506561","Puw","17","20","I","Contributor"
"1001127650285506561","BBC","22","25","B","Contributor"
"1001127650285506561","National","26","34","I","Contributor"
"1001127650285506561","Orchestra","35","44","I","Contributor"
"1001127650285506561","of","45","47","I","Contributor"
"1001127650285506561","Wales","48","53","I","Contributor"
"1001127650285506561","Jac","55","58","B","Contributor"
"1001127650285506561","van","59","62","I","Contributor"
"1001127650285506561","Steen","63","68","I","Contributor"
"1001127650285506561","Camouflage","71","81","B","Work"
"1001161365569105921","Gioachino","12","21","B","Contributor"
"1001161365569105921","Rossini","22","29","I","Contributor"
"1001161365569105921","Cecilia","31","38","B","Contributor"
"1001161365569105921","Bartoli","39","46","I","Contributor"
"1001161365569105921","Una","49","52","B","Work"
"1001161365569105921","voce","53","57","I","Work"
"1001161365569105921","poco","58","62","I","Work"
"1001161365569105921","fa","63","65","I","Work"
"1001161365569105921","(Il","66","69","I","Work"
"1001162951213174784","Antonio","12","19","B","Contributor"
"1001162951213174784","Vivaldi","20","27","I","Contributor"
"1001162951213174784","Avi","29","32","B","Contributor"
"1001162951213174784","Avital","33","39","I","Contributor"
"1001162951213174784","Trio","42","46","B","Work"
"1001162951213174784","Sonata","47","53","I","Work"
"1001162951213174784","in","54","56","I","Work"
"1001162951213174784","C","57","58","I","Work"
"1001162951213174784","majo","59","63","I","Work"
"1001163790036144128","Sergei","12","18","B","Contributor"
"1001163790036144128","Prokofiev","19","28","I","Contributor"
"1001163790036144128","Yuja","30","34","B","Contributor"
"1001163790036144128","Wang","35","39","I","Contributor"
"1001163790036144128","Piano","42","47","B","Work"
"1001163790036144128","Concerto","48","56","I","Work"
"1001163790036144128","No","57","59","I","Work"
"1001163790036144128","2","60","61","I","Work"
"1001163790036144128","i","62","63","I","Work"
"1001164599406800896","Astor","12","17","B","Contributor"
"1001164599406800896","Piazzolla","18","27","I","Contributor"
"1001164599406800896","Alison","29","35","B","Contributor"
"1001164599406800896","Balsom","36","42","I","Contributor"
"1001164599406800896","Libertango","45","55","B","Work"
"1001165462443560961","Johann","12","18","B","Contributor"
"1001165462443560961","Sebastian","19","28","I","Contributor"
"1001165462443560961","Bach","29","33","I","Contributor"
"1001165462443560961","David","35","40","B","Contributor"
"1001165462443560961","Russell","41","48","I","Contributor"
"1001165462443560961","Prelude,","51","59","B","Work"
"1001165462443560961","Fugue","60","65","I","Work"
"1001165462443560961","and","66","69","I","Work"
"1001165462443560961","Allegro","70","77","I","Work"
"1001166128268312576","Philip","12","18","B","Contributor"
"1001166128268312576","Glass","19","24","I","Contributor"
"1001166128268312576","Víkingur","26","34","B","Contributor"
"1001166128268312576","Ólafsson","35","43","I","Contributor"
"1001166128268312576","Glassworks:","46","57","B","Work"
"1001166128268312576","opening","58","65","I","Work"
"1001166616284065792","Pyotr","12","17","B","Contributor"
"1001166616284065792","Ilyich","18","24","I","Contributor"
"1001166616284065792","Tchaikovsky","25","36","I","Contributor"
"1001166616284065792","MusicAeterna","38","50","B","Contributor"
"1001166616284065792","Symphony","53","61","B","Work"
"1001166616284065792","No.6","62","66","I","Work"
"1001166616284065792","in","67","69","I","Work"
"1001166616284065792","B","70","71","I","Work"
"1001166616284065792","mi","72","74","I","Work"
"1001179646128541696","Sergei","12","18","B","Contributor"
"1001179646128541696","Prokofiev","19","28","I","Contributor"
"1001179646128541696","Lauren","30","36","B","Contributor"
"1001179646128541696","Zhang","37","42","I","Contributor"
"1001179646128541696","Piano","45","50","B","Work"
"1001179646128541696","Concerto","51","59","I","Work"
"1001179646128541696","no.2","60","64","I","Work"
